YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.8,37.8,,,30.4,45.9,360,,,,,"$35,000 - $49,999",,"    (39.008830667, -75.577741168)",FV,FV1,Q018,VALUE,10,Income,"$35,000 - $49,999",INC,INC3550
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.2,20.2,,,14.4,27.5,405,,,,,"$50,000 - $74,999",,"    (39.008830667, -75.577741168)",FV,FV1,Q019,VALUE,10,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,17.2,17.2,,,13.7,21.5,520,,45 - 54,,,,,"    (39.008830667, -75.577741168)",PA,PA1,Q044,VALUE,10,Age (years),45 - 54,AGEYR,AGEYR4554
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,33.0,33.0,,,30.8,35.3,"3,407",Total,,,,,,"    (39.008830667, -75.577741168)",PA,PA1,Q045,VALUE,10,Total,Total,OVR,OVERALL
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,American Indian/Alaska Native,"    (38.890371385, -77.031961127)",FV,FV1,Q018,VALUE,11,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,Other,"    (38.890371385, -77.031961127)",PA,PA1,Q047,VALUE,11,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,12.9,12.9,,,7.8,20.7,117,,18 - 24,,,,,"    (38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,45.4,45.4,,,41.5,49.2,"1,005",,,,,,Non-Hispanic Black,"    (38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,32.6,32.6,,,26.7,39.0,349,,,High school graduate,,,,"    (38.890371385, -77.031961127)",PA,PA1,Q046,VALUE,11,Education,High school graduate,EDU,EDUHSGRAD
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.8,52.8,,,42.2,63.2,120,,,,,,Hispanic,"    (38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,19.4,19.4,,,16.7,22.5,"1,066",,,,Male,,,"    (38.890371385, -77.031961127)",OWS,OWS1,Q036,VALUE,11,Sex,Male,SEX,MALE
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.4,49.4,,,42.8,56.1,364,,,Some college or technical sch,,,,"    (38.890371385, -77.031961127)",PA,PA1,Q043,VALUE,11,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,,,-,Data not available because sample size is insufficient or data not reported.,,,,,,,,,2 or more races,"    (38.890371385, -77.031961127)",OWS,OWS1,Q037,VALUE,11,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,33.6,33.6,,,30.0,37.4,962,,,,Male,,,"    (38.890371385, -77.031961127)",PA,PA1,Q045,VALUE,11,Sex,Male,SEX,MALE
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.3,36.3,,,23.5,51.4,129,,,,,,Other,"    (28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.0,37.0,,,32.7,41.6,"1,558",,,,,,Hispanic,"    (28.932040377, -81.928960539)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.8,37.8,,,36.1,39.5,"11,004",,,,,,Non-Hispanic White,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,37.3,37.3,,,31.5,43.5,790,,18 - 24,,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q045,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.2,29.2,,,14.9,49.2,111,,,,,,Other,"    (28.932040377, -81.928960539)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.3,28.3,,,22.9,34.5,786,,18 - 24,,,,,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve more than 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,42.1,42.1,,,37.8,46.5,"1,801",,,,,"$50,000 - $74,999",,"    (28.932040377, -81.928960539)",PA,PA1,Q045,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.8,25.8,,,14.9,40.9,143,,,,,,Other,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,36.9,36.9,,,31.9,42.3,"1,350",,,Less than high school,,,,"    (28.932040377, -81.928960539)",FV,FV1,Q019,VALUE,12,Education,Less than high school,EDU,EDUHS
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity (or an equivalent combination) and engage in muscle-strengthening activities on 2 or more days a week,,Value,25.3,25.3,,,21.9,29.1,"2,485",,,,,Data not reported,,"    (28.932040377, -81.928960539)",PA,PA1,Q044,VALUE,12,Income,Data not reported,INC,INCNR
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,31.2,31.2,,,27.6,35.0,"2,966",,,,,Data not reported,,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Income,Data not reported,INC,INCNR
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,35.1,35.1,,,30.3,40.2,"1,444",,,,,,Non-Hispanic Black,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,39.0,39.0,,,35.9,42.1,"4,390",,,Some college or technical sch,,,,"    (28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,43.1,43.1,,,39.6,46.7,"3,305",,,,,"$75,000 or greater",,"    (28.932040377, -81.928960539)",OWS,OWS1,Q037,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.1,20.1,,,12.5,30.7,141,,,,,,Asian,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2019,2019,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.7,25.7,,,23.6,28.0,"7,102",,,,Male,,,"    (28.932040377, -81.928960539)",PA,PA1,Q047,VALUE,12,Sex,Male,SEX,MALE
